session_code,title,url,abstract,date_time,location,files,replay_url,speaker_name,speaker_title_org
,No-Limits AI With Lenovo Neptune Cooling (Presented by Lenovo) [S74323],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1734622595880001w8ig,"Forty percent of a typical data center's energy consumption comes from cooling, and AI is a power-hungry workload. How can more organizations benefit from high-performance, powerful AI compute with greater energy efficiency? Hear strategies and solutions that can meet the increasing compute demands of AI while addressing energy efficiency through innovative thermal management. Thermal challenges are an unavoidable outcome to rapid innovation of the GPU to serve AI workloads. Liquid-cooled solutions are being deployed into next-gen AI factories to deliver performance improvements and energy savings. Learn about Lenovo’s expertise and consistent DNA of liquid-cooled designs since 2012, enabling no-limits AI and helping meet your sustainability goals.",8:00 AM - 8:40 AM PDT,,,,Rick Moore,Rick Moore
,No-Limits AI With Lenovo Neptune Cooling (Presented by Lenovo) [S74323],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1734622595880001w8ig,"Forty percent of a typical data center's energy consumption comes from cooling, and AI is a power-hungry workload. How can more organizations benefit from high-performance, powerful AI compute with greater energy efficiency? Hear strategies and solutions that can meet the increasing compute demands of AI while addressing energy efficiency through innovative thermal management. Thermal challenges are an unavoidable outcome to rapid innovation of the GPU to serve AI workloads. Liquid-cooled solutions are being deployed into next-gen AI factories to deliver performance improvements and energy savings. Learn about Lenovo’s expertise and consistent DNA of liquid-cooled designs since 2012, enabling no-limits AI and helping meet your sustainability goals.",8:00 AM - 8:40 AM PDT,,,,Mike Sabotta,Mike Sabotta
,No Memory Left Behind: How CXL Unlocks the Full Potential of AI (Presented by Astera Labs) [EXS74246],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1734392423613001uW9X,"Explore how CXL technology overcomes memory bottlenecks in AI infrastructure. As AI models grow larger and more complex, the demand for scalable memory capacity has outpaced traditional solutions. Learn how CXL can boost performance for AI inferencing with dynamic resource sharing and efficient scaling.",2:40 PM - 2:55 PM PDT,,,javascript:void(),Ahmed Medhioub,Ahmed Medhioub
,Novel Uses for AI to Drive Monetization in Large M&E Archives [S72715],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727745122334001ZRLR,"In 1928, a Norwegian doctor put an original print of Carl Dreyer’s silent movie “The Passion of Joan of Arc” in a janitor’s closet in an insane asylum. This new cut was discovered during renovations 53 years later, changing our understanding of the film. Hopefully, most media companies don’t store in janitor’s closets, but most have hundreds of thousands of hours of footage sitting dormant, stored with little more information than the file name.

Learn how using a NIMS-based contextual analysis for metadata ingest within a software-defined broadcast pipeline can make your active media and archive searchable by a frame’s visual contents, and even the greater context around it. These data allow for dynamic and novel opportunities for monetization and personalization. We'll discuss how contextual metadata can be produced and refined recursively within a TAMS (time-addressable media) framework to add and amend metadata each time footage is retrieved. These data can be used to generate retrieval-augmented generation models for everything from anomaly detection to predictive/suggestive editing and FAST-content generation. 
Discover how a news organization will use metadata to “Control F” through their archive, and how a racing company will use their contextual data to create models to predict camera switching, improve safety, and generate user-specific narratives. We’ll close with an exploration of how media & entertainment (M&E) contextual data pipelines can be used outside our industry, from avoiding collisions with self-driving cars to sonar analysis.","TAMS-based storage systems allow the archive to be searchable and stored by context, rather than filename and date",,,,Lewis Smithingham,Lewis Smithingham
,Nsight Analysis System: Build Custom Python Analysis Scripts to Summarize Performance and Reveal Bottlenecks With Single- and Multi-Node Applications [DLIT74509],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1737156025344001QbHx,"In this hands-on lab, we'll show you how to write custom analysis scripts, called recipes, to gain deeper insights into the performance of your application using the Analysis System of the Nsight Systems profiler. We'll walk through multiple examples to show the Nsight Analysis System functions that can process, filter, correlate, and visualize the various hardware and software events captured by Nsight Systems. We'll also show how to upgrade a single-report recipe to a multi-report recipe in order to identify performance issues in large-scale HPC and cloud applications.
Prerequisite(s):

Familiarity with Nsight Systems, Python, Pandas, and Jupyter Notebooks.",10:00 AM - 11:45 AM PDT,,,,Joan Yi,Joan Yi
,Nsight Analysis System: Build Custom Python Analysis Scripts to Summarize Performance and Reveal Bottlenecks With Single- and Multi-Node Applications [DLIT74509],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1737156025344001QbHx,"In this hands-on lab, we'll show you how to write custom analysis scripts, called recipes, to gain deeper insights into the performance of your application using the Analysis System of the Nsight Systems profiler. We'll walk through multiple examples to show the Nsight Analysis System functions that can process, filter, correlate, and visualize the various hardware and software events captured by Nsight Systems. We'll also show how to upgrade a single-report recipe to a multi-report recipe in order to identify performance issues in large-scale HPC and cloud applications.
Prerequisite(s):

Familiarity with Nsight Systems, Python, Pandas, and Jupyter Notebooks.",10:00 AM - 11:45 AM PDT,,,,Jay Kreibich,Jay Kreibich
,NVBot Platform to Develop and Manage AI-Powered Tools and Chatbots [P73530],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1729751041576001BEv0,"This poster presents new solutions for streamlining Gen AI application development by leveraging NVBot’s platform, which accelerates deployment through reusable components, dynamic orchestration, and enterprise-grade security. As companies rapidly adopt AI technologies, this approach helps improve performance and reduce time-to-market, enabling teams to focus on innovation and delivering real business impact.",,,,,Deepak Bora,Deepak Bora
,NVBot Platform to Develop and Manage AI-Powered Tools and Chatbots [P73530],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1729751041576001BEv0,"This poster presents new solutions for streamlining Gen AI application development by leveraging NVBot’s platform, which accelerates deployment through reusable components, dynamic orchestration, and enterprise-grade security. As companies rapidly adopt AI technologies, this approach helps improve performance and reduce time-to-market, enabling teams to focus on innovation and delivering real business impact.",,,,,Vishnu Leelakrishnan,Vishnu Leelakrishnan
,NVBot Platform to Develop and Manage AI-Powered Tools and Chatbots [P73530],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1729751041576001BEv0,"This poster presents new solutions for streamlining Gen AI application development by leveraging NVBot’s platform, which accelerates deployment through reusable components, dynamic orchestration, and enterprise-grade security. As companies rapidly adopt AI technologies, this approach helps improve performance and reduce time-to-market, enabling teams to focus on innovation and delivering real business impact.",,,,,Meghana Puvvadi,Meghana Puvvadi
,NVBot Platform to Develop and Manage AI-Powered Tools and Chatbots [P73530],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1729751041576001BEv0,"This poster presents new solutions for streamlining Gen AI application development by leveraging NVBot’s platform, which accelerates deployment through reusable components, dynamic orchestration, and enterprise-grade security. As companies rapidly adopt AI technologies, this approach helps improve performance and reduce time-to-market, enabling teams to focus on innovation and delivering real business impact.",,,,,Murali Maram,Murali Maram
,NVBot Platform to Develop and Manage AI-Powered Tools and Chatbots [P73530],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1729751041576001BEv0,"This poster presents new solutions for streamlining Gen AI application development by leveraging NVBot’s platform, which accelerates deployment through reusable components, dynamic orchestration, and enterprise-grade security. As companies rapidly adopt AI technologies, this approach helps improve performance and reduce time-to-market, enabling teams to focus on innovation and delivering real business impact.",,,,,Sean Javiya,Sean Javiya
,NVBot Platform to Develop and Manage AI-Powered Tools and Chatbots [P73530],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1729751041576001BEv0,"This poster presents new solutions for streamlining Gen AI application development by leveraging NVBot’s platform, which accelerates deployment through reusable components, dynamic orchestration, and enterprise-grade security. As companies rapidly adopt AI technologies, this approach helps improve performance and reduce time-to-market, enabling teams to focus on innovation and delivering real business impact.",,,,,Abhinav Balasubramanian,Abhinav Balasubramanian
,NVIDIA AI Platform and Accelerated Solutions Overview (Presented by PNY Technologies) [S74297],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1734462523410001G6Er,"See a high-level overview of PNY and the NVIDIA AI Platform and accelerated solutions, and how they help accelerate AI training and inference in different markets.",9:00 AM - 9:40 AM PDT,,,,Willy Ortiz,Willy Ortiz
,NVIDIA and Lenovo Present: Women in AI  [SE73374],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728708284886001k0vV,"This event will feature a panel discussion with leading women executives in AI, exploring how gender diversity in AI development fosters a more inclusive and impactful user experience. This is a unique opportunity to connect with industry peers and expand your professional network.",9:00 AM - 11:00 AM PDT,,,javascript:void(),Linda Yao,Linda Yao
,NVIDIA and Lenovo Present: Women in AI  [SE73374],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728708284886001k0vV,"This event will feature a panel discussion with leading women executives in AI, exploring how gender diversity in AI development fosters a more inclusive and impactful user experience. This is a unique opportunity to connect with industry peers and expand your professional network.",9:00 AM - 11:00 AM PDT,,,javascript:void(),Nikki Pope,Nikki Pope
,NVIDIA and Lenovo Present: Women in AI  [SE73374],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728708284886001k0vV,"This event will feature a panel discussion with leading women executives in AI, exploring how gender diversity in AI development fosters a more inclusive and impactful user experience. This is a unique opportunity to connect with industry peers and expand your professional network.",9:00 AM - 11:00 AM PDT,,,javascript:void(),Lan Guan,Lan Guan
,NVIDIA and Lenovo Present: Women in AI  [SE73374],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728708284886001k0vV,"This event will feature a panel discussion with leading women executives in AI, exploring how gender diversity in AI development fosters a more inclusive and impactful user experience. This is a unique opportunity to connect with industry peers and expand your professional network.",9:00 AM - 11:00 AM PDT,,,javascript:void(),Prutha Parikh,Prutha Parikh
,NVIDIA and Lenovo Present: Women in AI  [SE73374],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728708284886001k0vV,"This event will feature a panel discussion with leading women executives in AI, exploring how gender diversity in AI development fosters a more inclusive and impactful user experience. This is a unique opportunity to connect with industry peers and expand your professional network.",9:00 AM - 11:00 AM PDT,,,javascript:void(),Urvashi Chowdhary,Urvashi Chowdhary
,NVIDIA and Samsung's AI Memory: Enabling Advancements in High-Performance Computing and Gaming (Presented by Samsung Semiconductor) [S74615],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1738368668402001UWRz,"NVIDIA uses Samsung's GDDR7 AI Memory technology in its latest Blackwell and GeForce RTX 50 Series GPU architectures, enabling outstanding performance, efficiency, and reliability for the most demanding high performance computing, AI, and gaming applications. We'll take a deep dive into Samsung’s GDDR7 technical advancements and the collaborative efforts between NVIDIA and Samsung to optimize these innovations for modern computing.","Technical deep dive on the GDDR7 technology, including PAM-3 signaling, power efficiency, and thermal management",,,,In Dong Kim,In Dong Kim
,NVIDIA Cosmos World Foundation Models for Autonomous Driving Development [S73198],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727998090439001WmwQ,"NVIDIA Cosmos is a platform that aims to accelerate physical AI development. We'll discuss how the Cosmos World Foundation Models, when specialized to the autonomous driving (AV) domain, can enhance AV development workflows.",2:00 PM - 2:40 PM PDT,,,,Sanja Fidler,Sanja Fidler
,NVIDIA GPU クラウドを使った API アクセスによる高速アプリ開発 [S73913],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1733730503254001xrGX,国産 AI Factory を活用した NVIDIA H100/H200 GPU クラウドプラットフォームで、生成 AI モデル構築からエンタプライズ向け AI エージェントデプロイまで、エンドツーエンドの AI 開発を実現しましょう。直感的な API とFPT が開発した SDK を用いることにより、複雑なコーディングは不要です。僅か数行のコードで、モデルのファインチューニングも可能です。本セッションでは、具体的なユースケースを交え、迅速な開発と最適化された推論環境による国産 AI Factory の利点をご紹介します。,11:00 PM - 11:50 PM PDT,APAC Simulive Room 1,,,鈴木 章太郎,鈴木 章太郎
,NVIDIA Inception: The Catalyst Fueling Your Startup’s Success [SE71117],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1724085044103001iFfb,"For most AI startups, ""build it and they will come"" doesn't describe what it takes to acquire customers. In a world of infinite alternatives, it takes ingenuity, grit, and committed partners to generate awareness and conversion for your product.",9:00 AM - 10:00 AM PDT,,,,Will Koffel,Will Koffel
,NVIDIA Inception: The Catalyst Fueling Your Startup’s Success [SE71117],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1724085044103001iFfb,"For most AI startups, ""build it and they will come"" doesn't describe what it takes to acquire customers. In a world of infinite alternatives, it takes ingenuity, grit, and committed partners to generate awareness and conversion for your product.",9:00 AM - 10:00 AM PDT,,,,Susan Marshall,Susan Marshall
,NVIDIA Math Libraries [CWE72398],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726698701191001pl9r,"Talk to experts about programming, code optimization, and topics like device extensions and multi-GPU multi-node support, share your experiences, and get guidance for Math Libraries cuBLAS, cuSOLVER, cuSPARSE, cuSPARSELt, cuDSS, cuTENSOR, cuFFT, cuRAND, the Math API, and NVPL.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",4:00 PM - 4:50 PM PDT,,,,Joost Rommes,Joost Rommes
,NVIDIA Math Libraries [CWE72398],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726698701191001pl9r,"Talk to experts about programming, code optimization, and topics like device extensions and multi-GPU multi-node support, share your experiences, and get guidance for Math Libraries cuBLAS, cuSOLVER, cuSPARSE, cuSPARSELt, cuDSS, cuTENSOR, cuFFT, cuRAND, the Math API, and NVPL.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",4:00 PM - 4:50 PM PDT,,,,Lukasz Ligowski,Lukasz Ligowski
,NVIDIA Math Libraries [CWE72398],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726698701191001pl9r,"Talk to experts about programming, code optimization, and topics like device extensions and multi-GPU multi-node support, share your experiences, and get guidance for Math Libraries cuBLAS, cuSOLVER, cuSPARSE, cuSPARSELt, cuDSS, cuTENSOR, cuFFT, cuRAND, the Math API, and NVPL.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",4:00 PM - 4:50 PM PDT,,,,Babak Hejazi,Babak Hejazi
,NVIDIA Math Libraries [CWE72398],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726698701191001pl9r,"Talk to experts about programming, code optimization, and topics like device extensions and multi-GPU multi-node support, share your experiences, and get guidance for Math Libraries cuBLAS, cuSOLVER, cuSPARSE, cuSPARSELt, cuDSS, cuTENSOR, cuFFT, cuRAND, the Math API, and NVPL.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",4:00 PM - 4:50 PM PDT,,,,Quang Anh Pham,Quang Anh Pham
,NVIDIA Math Libraries [CWE72398],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726698701191001pl9r,"Talk to experts about programming, code optimization, and topics like device extensions and multi-GPU multi-node support, share your experiences, and get guidance for Math Libraries cuBLAS, cuSOLVER, cuSPARSE, cuSPARSELt, cuDSS, cuTENSOR, cuFFT, cuRAND, the Math API, and NVPL.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",4:00 PM - 4:50 PM PDT,,,,Christoph Klein,Christoph Klein
,NVIDIA Math Libraries [CWE72398],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726698701191001pl9r,"Talk to experts about programming, code optimization, and topics like device extensions and multi-GPU multi-node support, share your experiences, and get guidance for Math Libraries cuBLAS, cuSOLVER, cuSPARSE, cuSPARSELt, cuDSS, cuTENSOR, cuFFT, cuRAND, the Math API, and NVPL.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",4:00 PM - 4:50 PM PDT,,,,Melody Shih,Melody Shih
,NVIDIA Math Libraries [CWE72398],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726698701191001pl9r,"Talk to experts about programming, code optimization, and topics like device extensions and multi-GPU multi-node support, share your experiences, and get guidance for Math Libraries cuBLAS, cuSOLVER, cuSPARSE, cuSPARSELt, cuDSS, cuTENSOR, cuFFT, cuRAND, the Math API, and NVPL.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",4:00 PM - 4:50 PM PDT,,,,Miguel Ferrer Avila,Miguel Ferrer Avila
,NVIDIA Math Libraries [CWE72398],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726698701191001pl9r,"Talk to experts about programming, code optimization, and topics like device extensions and multi-GPU multi-node support, share your experiences, and get guidance for Math Libraries cuBLAS, cuSOLVER, cuSPARSE, cuSPARSELt, cuDSS, cuTENSOR, cuFFT, cuRAND, the Math API, and NVPL.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",4:00 PM - 4:50 PM PDT,,,,Samuel Rodriguez Bernabeu,Samuel Rodriguez Bernabeu
,NVIDIA Math Libraries [CWE72398],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726698701191001pl9r,"Talk to experts about programming, code optimization, and topics like device extensions and multi-GPU multi-node support, share your experiences, and get guidance for Math Libraries cuBLAS, cuSOLVER, cuSPARSE, cuSPARSELt, cuDSS, cuTENSOR, cuFFT, cuRAND, the Math API, and NVPL.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",4:00 PM - 4:50 PM PDT,,,,Anton Anders,Anton Anders
,NVIDIA Math Libraries [CWE72398],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726698701191001pl9r,"Talk to experts about programming, code optimization, and topics like device extensions and multi-GPU multi-node support, share your experiences, and get guidance for Math Libraries cuBLAS, cuSOLVER, cuSPARSE, cuSPARSELt, cuDSS, cuTENSOR, cuFFT, cuRAND, the Math API, and NVPL.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",4:00 PM - 4:50 PM PDT,,,,Markus Hoehnerbach,Markus Hoehnerbach
,NVIDIA Math Libraries [CWE72398],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726698701191001pl9r,"Talk to experts about programming, code optimization, and topics like device extensions and multi-GPU multi-node support, share your experiences, and get guidance for Math Libraries cuBLAS, cuSOLVER, cuSPARSE, cuSPARSELt, cuDSS, cuTENSOR, cuFFT, cuRAND, the Math API, and NVPL.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",4:00 PM - 4:50 PM PDT,,,,Marat Arsaev,Marat Arsaev
,NVIDIA Math Libraries [CWE72398],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726698701191001pl9r,"Talk to experts about programming, code optimization, and topics like device extensions and multi-GPU multi-node support, share your experiences, and get guidance for Math Libraries cuBLAS, cuSOLVER, cuSPARSE, cuSPARSELt, cuDSS, cuTENSOR, cuFFT, cuRAND, the Math API, and NVPL.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",4:00 PM - 4:50 PM PDT,,,,Marcin Rogowski,Marcin Rogowski
,NVIDIA Math Libraries [CWE72398],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726698701191001pl9r,"Talk to experts about programming, code optimization, and topics like device extensions and multi-GPU multi-node support, share your experiences, and get guidance for Math Libraries cuBLAS, cuSOLVER, cuSPARSE, cuSPARSELt, cuDSS, cuTENSOR, cuFFT, cuRAND, the Math API, and NVPL.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",4:00 PM - 4:50 PM PDT,,,,Cole Brower,Cole Brower
,NVIDIA MedTech Developer Day [DD73322],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728593904500001oyL6,"Physical AI will transform every industry by bringing AI-driven, robotic solutions directly into the real world. Take our deep dive into the game-changing innovations that will transform medical technology! NVIDIA experts and a select group of developers will showcase real-world use cases in medical imaging and robotics. We'll demonstrate how to build such physical AI applications across the three-computer framework of training, simulation, and runtime — from simulating data/environment/task (Isaac Sim and Omniverse) to training novel AI models for transformative tasks (MONAI powered by TAO and NeMo) to the physical AI runtime powered by NVIDIA Holoscan platform.",3:00 PM - 5:00 PM PDT,,,,Axel Krieger,Axel Krieger
,NVIDIA MedTech Developer Day [DD73322],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728593904500001oyL6,"Physical AI will transform every industry by bringing AI-driven, robotic solutions directly into the real world. Take our deep dive into the game-changing innovations that will transform medical technology! NVIDIA experts and a select group of developers will showcase real-world use cases in medical imaging and robotics. We'll demonstrate how to build such physical AI applications across the three-computer framework of training, simulation, and runtime — from simulating data/environment/task (Isaac Sim and Omniverse) to training novel AI models for transformative tasks (MONAI powered by TAO and NeMo) to the physical AI runtime powered by NVIDIA Holoscan platform.",3:00 PM - 5:00 PM PDT,,,,Stephen Aylward,Stephen Aylward
,NVIDIA MedTech Developer Day [DD73322],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728593904500001oyL6,"Physical AI will transform every industry by bringing AI-driven, robotic solutions directly into the real world. Take our deep dive into the game-changing innovations that will transform medical technology! NVIDIA experts and a select group of developers will showcase real-world use cases in medical imaging and robotics. We'll demonstrate how to build such physical AI applications across the three-computer framework of training, simulation, and runtime — from simulating data/environment/task (Isaac Sim and Omniverse) to training novel AI models for transformative tasks (MONAI powered by TAO and NeMo) to the physical AI runtime powered by NVIDIA Holoscan platform.",3:00 PM - 5:00 PM PDT,,,,Wolfgang Wein,Wolfgang Wein
,NVIDIA MGX Architecture for AI Infrastructure [CWE73408],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1729012976202001pc4P,"Engage directly with NVIDIA specialists to discuss the innovative NVIDIA MGX modular reference design. This is a unique opportunity to ask questions, share insights, and gain a deeper understanding of how MGX can revolutionize accelerated computing deployment in data centers. This session is ideal for data center architects, original equipment manufacturers, original design manufacturers, and IT professionals interested in leveraging NVIDIA's cutting-edge technologies to enhance their AI and accelerated computing capabilities. Don't miss this chance to connect with experts and deepen your understanding of NVIDIA's innovative MGX architecture!
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",2:00 PM - 2:50 PM PDT,,,,Jeff Weiss,Jeff Weiss
,NVIDIA MGX Architecture for AI Infrastructure [CWE73408],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1729012976202001pc4P,"Engage directly with NVIDIA specialists to discuss the innovative NVIDIA MGX modular reference design. This is a unique opportunity to ask questions, share insights, and gain a deeper understanding of how MGX can revolutionize accelerated computing deployment in data centers. This session is ideal for data center architects, original equipment manufacturers, original design manufacturers, and IT professionals interested in leveraging NVIDIA's cutting-edge technologies to enhance their AI and accelerated computing capabilities. Don't miss this chance to connect with experts and deepen your understanding of NVIDIA's innovative MGX architecture!
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",2:00 PM - 2:50 PM PDT,,,,Martin Piercy,Martin Piercy
,NVIDIA MGX Architecture for AI Infrastructure [CWE73408],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1729012976202001pc4P,"Engage directly with NVIDIA specialists to discuss the innovative NVIDIA MGX modular reference design. This is a unique opportunity to ask questions, share insights, and gain a deeper understanding of how MGX can revolutionize accelerated computing deployment in data centers. This session is ideal for data center architects, original equipment manufacturers, original design manufacturers, and IT professionals interested in leveraging NVIDIA's cutting-edge technologies to enhance their AI and accelerated computing capabilities. Don't miss this chance to connect with experts and deepen your understanding of NVIDIA's innovative MGX architecture!
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",2:00 PM - 2:50 PM PDT,,,,Salah Chaou,Salah Chaou
,NVIDIA MGX Architecture for AI Infrastructure [CWE73408],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1729012976202001pc4P,"Engage directly with NVIDIA specialists to discuss the innovative NVIDIA MGX modular reference design. This is a unique opportunity to ask questions, share insights, and gain a deeper understanding of how MGX can revolutionize accelerated computing deployment in data centers. This session is ideal for data center architects, original equipment manufacturers, original design manufacturers, and IT professionals interested in leveraging NVIDIA's cutting-edge technologies to enhance their AI and accelerated computing capabilities. Don't miss this chance to connect with experts and deepen your understanding of NVIDIA's innovative MGX architecture!
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",2:00 PM - 2:50 PM PDT,,,,Dan Skwara,Dan Skwara
,NVIDIA MGX Architecture for AI Infrastructure [CWE73408],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1729012976202001pc4P,"Engage directly with NVIDIA specialists to discuss the innovative NVIDIA MGX modular reference design. This is a unique opportunity to ask questions, share insights, and gain a deeper understanding of how MGX can revolutionize accelerated computing deployment in data centers. This session is ideal for data center architects, original equipment manufacturers, original design manufacturers, and IT professionals interested in leveraging NVIDIA's cutting-edge technologies to enhance their AI and accelerated computing capabilities. Don't miss this chance to connect with experts and deepen your understanding of NVIDIA's innovative MGX architecture!
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",2:00 PM - 2:50 PM PDT,,,,Yang Yang,Yang Yang
